model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-3.5-turbo-0125	KEGG_2021_Human	Morphine addiction	Morphine addiction	Gamma-Aminobutyric Acid Signaling Pathway, Synaptic Transmission, GABAergic, Chemical Synaptic Transmission, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Chloride Transmembrane Transport	0.0	0.0	0.17970988209204009	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Morphine addiction	Morphine addiction	Gamma-Aminobutyric Acid Signaling Pathway, Synaptic Transmission, GABAergic, Chemical Synaptic Transmission, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Chloride Transmembrane Transport	0.0	0.0	0.17970988209204009	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Mucin type O-glycan biosynthesis	Mucin type O-glycan biosynthesis	O-glycan Processing, Protein O-linked Glycosylation, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Peptidyl-Threonine Modification	0.4	0.25	0.6738130090441881	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Mucin type O-glycan biosynthesis	Mucin type O-glycan biosynthesis	O-glycan Processing, Protein O-linked Glycosylation, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Peptidyl-Threonine Modification	0.4	0.25	0.6738130090441881	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Mucin type O-glycan biosynthesis	Mucin type O-glycan biosynthesis	O-glycan Processing, Protein O-linked Glycosylation, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Peptidyl-Threonine Modification	0.4	0.25	0.6738130090441881	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	N-Glycan biosynthesis	N-Glycan biosynthesis	Protein N-linked Glycosylation, Protein Glycosylation, Protein N-linked Glycosylation Via Asparagine, Dolichol Metabolic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.3333333333333333	0.0	0.6676489149655885	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	N-Glycan biosynthesis	N-Glycan biosynthesis	Protein N-linked Glycosylation, Protein Glycosylation, Protein N-linked Glycosylation Via Asparagine, Dolichol Metabolic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.3333333333333333	0.0	0.6676489149655885	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	N-Glycan biosynthesis	N-Glycan biosynthesis	Protein N-linked Glycosylation, Protein Glycosylation, Protein N-linked Glycosylation Via Asparagine, Dolichol Metabolic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.3333333333333333	0.0	0.6676489149655885	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	NF-kappa B signaling pathway	NF-kappa B signaling pathway	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of NF-kappaB Transcription Factor Activity, Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of DNA-binding Transcription Factor Activity, Cytokine-Mediated Signaling Pathway	0.4	0.25	0.6904469978363585	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	NF-kappa B signaling pathway	NF-kappa B signaling pathway	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of NF-kappaB Transcription Factor Activity, Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of DNA-binding Transcription Factor Activity, Cytokine-Mediated Signaling Pathway	0.4	0.25	0.6904469978363585	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	NF-kappa B signaling pathway	NF-kappa B signaling pathway	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of NF-kappaB Transcription Factor Activity, Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of DNA-binding Transcription Factor Activity, Cytokine-Mediated Signaling Pathway	0.4	0.25	0.6904469978363585	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	NOD-like receptor signaling pathway	NOD-like receptor signaling pathway	Cellular Response To Cytokine Stimulus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.4	0.25	0.6392101813100028	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	NOD-like receptor signaling pathway	NOD-like receptor signaling pathway	Cellular Response To Cytokine Stimulus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.4	0.25	0.6392101813100028	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	NOD-like receptor signaling pathway	NOD-like receptor signaling pathway	Cellular Response To Cytokine Stimulus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.4	0.25	0.6392101813100028	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	Natural killer cell mediated cytotoxicity	Natural Killer Cell Activation, T Cell Activation, T Cell Activation Involved In Immune Response, Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein, Interferon-Mediated Signaling Pathway	0.6	0.5	0.7424405738986078	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	Natural killer cell mediated cytotoxicity	Natural Killer Cell Activation, T Cell Activation, T Cell Activation Involved In Immune Response, Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein, Interferon-Mediated Signaling Pathway	0.6	0.5	0.7424405738986078	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	Natural killer cell mediated cytotoxicity	Natural Killer Cell Activation, T Cell Activation, T Cell Activation Involved In Immune Response, Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein, Interferon-Mediated Signaling Pathway	0.6	0.5	0.7424405738986078	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Necroptosis	Necroptosis	Interferon-Mediated Signaling Pathway, Cellular Response To Virus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon	0.0	0.0	0.34756196519438576	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Necroptosis	Necroptosis	Interferon-Mediated Signaling Pathway, Cellular Response To Virus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon	0.0	0.0	0.34756196519438576	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Necroptosis	Necroptosis	Interferon-Mediated Signaling Pathway, Cellular Response To Virus, Cytokine-Mediated Signaling Pathway, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon	0.0	0.0	0.34756196519438576	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	Neomycin, kanamycin and gentamicin biosynthesis	Carbohydrate Phosphorylation, Glucose 6-Phosphate Metabolic Process, Glycolytic Process, Carbohydrate Catabolic Process, Intracellular Glucose Homeostasis	0.0	0.0	0.26157682674751137	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	Neomycin, kanamycin and gentamicin biosynthesis	Carbohydrate Phosphorylation, Glucose 6-Phosphate Metabolic Process, Glycolytic Process, Carbohydrate Catabolic Process, Intracellular Glucose Homeostasis	0.0	0.0	0.26157682674751137	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	Neomycin, kanamycin and gentamicin biosynthesis	Carbohydrate Phosphorylation, Glucose 6-Phosphate Metabolic Process, Glycolytic Process, Carbohydrate Catabolic Process, Intracellular Glucose Homeostasis	0.0	0.0	0.26157682674751137	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Neuroactive ligand-receptor interaction	Neuroactive ligand-receptor interaction	Chemical Synaptic Transmission, Anterograde Trans-Synaptic Signaling, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.25	0.0	0.43854494030699553	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Neuroactive ligand-receptor interaction	Neuroactive ligand-receptor interaction	Chemical Synaptic Transmission, Anterograde Trans-Synaptic Signaling, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.25	0.0	0.43854494030699553	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Neuroactive ligand-receptor interaction	Neuroactive ligand-receptor interaction	Chemical Synaptic Transmission, Anterograde Trans-Synaptic Signaling, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway, Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway, G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger	0.25	0.0	0.43854494030699553	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Neurotrophin signaling pathway	Neurotrophin signaling pathway	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Protein Phosphorylation, MAPK Cascade, Phosphorylation, Positive Regulation Of Protein Phosphorylation	0.6666666666666666	0.5	0.5969625922165682	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Neurotrophin signaling pathway	Neurotrophin signaling pathway	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Protein Phosphorylation, MAPK Cascade, Phosphorylation, Positive Regulation Of Protein Phosphorylation	0.6666666666666666	0.5	0.5969625922165682	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Neurotrophin signaling pathway	Neurotrophin signaling pathway	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Protein Phosphorylation, MAPK Cascade, Phosphorylation, Positive Regulation Of Protein Phosphorylation	0.6666666666666666	0.5	0.5969625922165682	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Neutrophil extracellular trap formation	Neutrophil extracellular trap formation	Nucleosome Assembly, protein-DNA Complex Assembly, Nucleosome Organization, Chromatin Organization, Inflammatory Response	0.0	0.0	0.36139621526166876	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Neutrophil extracellular trap formation	Neutrophil extracellular trap formation	Nucleosome Assembly, protein-DNA Complex Assembly, Nucleosome Organization, Chromatin Organization, Inflammatory Response	0.0	0.0	0.36139621526166876	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Neutrophil extracellular trap formation	Neutrophil extracellular trap formation	Nucleosome Assembly, protein-DNA Complex Assembly, Nucleosome Organization, Chromatin Organization, Inflammatory Response	0.0	0.0	0.36139621526166876	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	NAD Metabolic Process, NAD Biosynthetic Process, Nicotinamide Nucleotide Biosynthetic Process, Purine Nucleotide Biosynthetic Process, Protein Deacetylation	0.25	0.0	0.701002896679704	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	NAD Metabolic Process, NAD Biosynthetic Process, Nicotinamide Nucleotide Biosynthetic Process, Purine Nucleotide Biosynthetic Process, Protein Deacetylation	0.25	0.0	0.701002896679704	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	NAD Metabolic Process, NAD Biosynthetic Process, Nicotinamide Nucleotide Biosynthetic Process, Purine Nucleotide Biosynthetic Process, Protein Deacetylation	0.25	0.0	0.701002896679704	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Nicotine addiction	Nicotine addiction	Chemical Synaptic Transmission, Gamma-Aminobutyric Acid Signaling Pathway, Regulation Of Postsynaptic Membrane Potential, Synaptic Transmission, GABAergic, Synaptic Transmission, Glutamatergic	0.0	0.0	0.2981762766110321	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Nicotine addiction	Nicotine addiction	Chemical Synaptic Transmission, Gamma-Aminobutyric Acid Signaling Pathway, Regulation Of Postsynaptic Membrane Potential, Synaptic Transmission, GABAergic, Synaptic Transmission, Glutamatergic	0.0	0.0	0.2981762766110321	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Nicotine addiction	Nicotine addiction	Chemical Synaptic Transmission, Gamma-Aminobutyric Acid Signaling Pathway, Regulation Of Postsynaptic Membrane Potential, Synaptic Transmission, GABAergic, Synaptic Transmission, Glutamatergic	0.0	0.0	0.2981762766110321	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Nitrogen metabolism	Nitrogen metabolism	Glutamate Catabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Metabolic Process, Glutamine Family Amino Acid Catabolic Process, Dicarboxylic Acid Catabolic Process	0.5	0.0	0.5765855807558596	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Nitrogen metabolism	Nitrogen metabolism	Glutamate Catabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Metabolic Process, Glutamine Family Amino Acid Catabolic Process, Dicarboxylic Acid Catabolic Process	0.5	0.0	0.5765855807558596	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Nitrogen metabolism	Nitrogen metabolism	Glutamate Catabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Metabolic Process, Glutamine Family Amino Acid Catabolic Process, Dicarboxylic Acid Catabolic Process	0.5	0.0	0.5765855807558596	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Non-alcoholic fatty liver disease	Non-alcoholic fatty liver disease	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Aerobic Respiration	0.0	0.0	0.2802837203777238	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-alcoholic fatty liver disease	Non-alcoholic fatty liver disease	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Aerobic Respiration	0.0	0.0	0.2802837203777238	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Non-alcoholic fatty liver disease	Non-alcoholic fatty liver disease	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Aerobic Respiration	0.0	0.0	0.2802837203777238	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Non-homologous end-joining	Non-homologous end-joining	Double-Strand Break Repair Via Nonhomologous End Joining, Double-Strand Break Repair, DNA Repair, DNA Metabolic Process, Immunoglobulin V(D)J Recombination	0.5	0.3333333333333333	0.7792105607637816	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-homologous end-joining	Non-homologous end-joining	Double-Strand Break Repair Via Nonhomologous End Joining, Double-Strand Break Repair, DNA Repair, DNA Metabolic Process, Immunoglobulin V(D)J Recombination	0.5	0.3333333333333333	0.7792105607637816	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Non-homologous end-joining	Non-homologous end-joining	Double-Strand Break Repair Via Nonhomologous End Joining, Double-Strand Break Repair, DNA Repair, DNA Metabolic Process, Immunoglobulin V(D)J Recombination	0.5	0.3333333333333333	0.7792105607637816	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Non-small cell lung cancer	Non-small cell lung cancer	Epidermal Growth Factor Receptor Signaling Pathway, Phosphorylation, ERBB Signaling Pathway, Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Phosphorylation	0.0	0.0	0.29559763647655524	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Non-small cell lung cancer	Non-small cell lung cancer	Epidermal Growth Factor Receptor Signaling Pathway, Phosphorylation, ERBB Signaling Pathway, Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Phosphorylation	0.0	0.0	0.29559763647655524	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Non-small cell lung cancer	Non-small cell lung cancer	Epidermal Growth Factor Receptor Signaling Pathway, Phosphorylation, ERBB Signaling Pathway, Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Phosphorylation	0.0	0.0	0.29559763647655524	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Notch signaling pathway	Notch signaling pathway	Notch Signaling Pathway, Cell Surface Receptor Signaling Pathway Involved In Heart Development, Notch Signaling Involved In Heart Development, Amyloid Precursor Protein Catabolic Process, Positive Regulation Of DNA-templated Transcription	1.0	1.0	0.9999990829862191	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Notch signaling pathway	Notch signaling pathway	Notch Signaling Pathway, Cell Surface Receptor Signaling Pathway Involved In Heart Development, Notch Signaling Involved In Heart Development, Amyloid Precursor Protein Catabolic Process, Positive Regulation Of DNA-templated Transcription	1.0	1.0	0.9999990829862191	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Notch signaling pathway	Notch signaling pathway	Notch Signaling Pathway, Cell Surface Receptor Signaling Pathway Involved In Heart Development, Notch Signaling Involved In Heart Development, Amyloid Precursor Protein Catabolic Process, Positive Regulation Of DNA-templated Transcription	1.0	1.0	0.9999990829862191	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Nucleotide excision repair	Nucleotide excision repair	DNA Repair, Nucleotide-Excision Repair, DNA Metabolic Process, DNA Damage Response, DNA Replication	1.0	1.0	0.9144950318558629	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Nucleotide excision repair	Nucleotide excision repair	DNA Repair, Nucleotide-Excision Repair, DNA Metabolic Process, DNA Damage Response, DNA Replication	1.0	1.0	0.9144950318558629	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Nucleotide excision repair	Nucleotide excision repair	DNA Repair, Nucleotide-Excision Repair, DNA Metabolic Process, DNA Damage Response, DNA Replication	1.0	1.0	0.9144950318558629	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Olfactory transduction	Olfactory transduction	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception, Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell, Sensory Perception Of Chemical Stimulus, Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion	0.0	0.0	0.5955355817842278	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Olfactory transduction	Olfactory transduction	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception, Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell, Sensory Perception Of Chemical Stimulus, Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion	0.0	0.0	0.5955355817842278	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Olfactory transduction	Olfactory transduction	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception, Detection Of Chemical Stimulus Involved In Sensory Perception Of Smell, Sensory Perception Of Chemical Stimulus, Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion	0.0	0.0	0.5955355817842278	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	One carbon pool by folate	One carbon pool by folate	Tetrahydrofolate Metabolic Process, Tetrahydrofolate Interconversion, Folic Acid-Containing Compound Metabolic Process, Water-Soluble Vitamin Metabolic Process, Folic Acid Metabolic Process	0.0	0.0	0.589106658467884	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	One carbon pool by folate	One carbon pool by folate	Tetrahydrofolate Metabolic Process, Tetrahydrofolate Interconversion, Folic Acid-Containing Compound Metabolic Process, Water-Soluble Vitamin Metabolic Process, Folic Acid Metabolic Process	0.0	0.0	0.589106658467884	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	One carbon pool by folate	One carbon pool by folate	Tetrahydrofolate Metabolic Process, Tetrahydrofolate Interconversion, Folic Acid-Containing Compound Metabolic Process, Water-Soluble Vitamin Metabolic Process, Folic Acid Metabolic Process	0.0	0.0	0.589106658467884	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Oocyte meiosis	Oocyte meiosis	Regulation Of Mitotic Cell Cycle, Regulation Of Meiotic Cell Cycle, Anaphase-Promoting Complex-Dependent Catabolic Process, Protein Modification Process, Dephosphorylation	0.0	0.0	0.5715807782686733	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Oocyte meiosis	Oocyte meiosis	Regulation Of Mitotic Cell Cycle, Regulation Of Meiotic Cell Cycle, Anaphase-Promoting Complex-Dependent Catabolic Process, Protein Modification Process, Dephosphorylation	0.0	0.0	0.5715807782686733	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Oocyte meiosis	Oocyte meiosis	Regulation Of Mitotic Cell Cycle, Regulation Of Meiotic Cell Cycle, Anaphase-Promoting Complex-Dependent Catabolic Process, Protein Modification Process, Dephosphorylation	0.0	0.0	0.5715807782686733	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Osteoclast differentiation	Osteoclast differentiation	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Positive Regulation Of DNA-templated Transcription, Inflammatory Response, Myeloid Leukocyte Differentiation	0.5	0.0	0.5791041673125892	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Osteoclast differentiation	Osteoclast differentiation	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Positive Regulation Of DNA-templated Transcription, Inflammatory Response, Myeloid Leukocyte Differentiation	0.5	0.0	0.5791041673125892	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Osteoclast differentiation	Osteoclast differentiation	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Positive Regulation Of DNA-templated Transcription, Inflammatory Response, Myeloid Leukocyte Differentiation	0.5	0.0	0.5791041673125892	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Other glycan degradation	Other glycan degradation	Ganglioside Catabolic Process, Oligosaccharide Catabolic Process, Glycosphingolipid Catabolic Process, Ceramide Catabolic Process, Ganglioside Metabolic Process	0.0	0.0	0.5806036322427197	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Other glycan degradation	Other glycan degradation	Ganglioside Catabolic Process, Oligosaccharide Catabolic Process, Glycosphingolipid Catabolic Process, Ceramide Catabolic Process, Ganglioside Metabolic Process	0.0	0.0	0.5806036322427197	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Other glycan degradation	Other glycan degradation	Ganglioside Catabolic Process, Oligosaccharide Catabolic Process, Glycosphingolipid Catabolic Process, Ceramide Catabolic Process, Ganglioside Metabolic Process	0.0	0.0	0.5806036322427197	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Other types of O-glycan biosynthesis	Other types of O-glycan biosynthesis	Protein O-linked Glycosylation, O-glycan Processing, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Protein O-linked Glycosylation Via Serine	0.3333333333333333	0.2	0.6904915564630347	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Other types of O-glycan biosynthesis	Other types of O-glycan biosynthesis	Protein O-linked Glycosylation, O-glycan Processing, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Protein O-linked Glycosylation Via Serine	0.3333333333333333	0.2	0.6904915564630347	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Other types of O-glycan biosynthesis	Other types of O-glycan biosynthesis	Protein O-linked Glycosylation, O-glycan Processing, Protein Glycosylation, Protein O-linked Glycosylation Via Threonine, Protein O-linked Glycosylation Via Serine	0.3333333333333333	0.2	0.6904915564630347	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Ovarian steroidogenesis	Ovarian steroidogenesis	cAMP Biosynthetic Process, cAMP Metabolic Process, Cyclic Nucleotide Biosynthetic Process, Steroid Hormone Biosynthetic Process, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.0	0.0	0.6237432208424687	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Ovarian steroidogenesis	Ovarian steroidogenesis	cAMP Biosynthetic Process, cAMP Metabolic Process, Cyclic Nucleotide Biosynthetic Process, Steroid Hormone Biosynthetic Process, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.0	0.0	0.6237432208424687	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Ovarian steroidogenesis	Ovarian steroidogenesis	cAMP Biosynthetic Process, cAMP Metabolic Process, Cyclic Nucleotide Biosynthetic Process, Steroid Hormone Biosynthetic Process, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.0	0.0	0.6237432208424687	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Oxidative phosphorylation	Oxidative phosphorylation	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	1.0	1.0	0.999998879105211	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Oxidative phosphorylation	Oxidative phosphorylation	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	1.0	1.0	0.999998879105211	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Oxidative phosphorylation	Oxidative phosphorylation	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	1.0	1.0	0.999998879105211	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Oxytocin signaling pathway	Oxytocin signaling pathway	Cyclic Nucleotide Biosynthetic Process, Calcium Ion Transport, Purine Ribonucleotide Biosynthetic Process, Protein Phosphorylation, Calcineurin-Mediated Signaling	0.3333333333333333	0.0	0.40625327087540747	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Oxytocin signaling pathway	Oxytocin signaling pathway	Cyclic Nucleotide Biosynthetic Process, Calcium Ion Transport, Purine Ribonucleotide Biosynthetic Process, Protein Phosphorylation, Calcineurin-Mediated Signaling	0.3333333333333333	0.0	0.40625327087540747	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Oxytocin signaling pathway	Oxytocin signaling pathway	Cyclic Nucleotide Biosynthetic Process, Calcium Ion Transport, Purine Ribonucleotide Biosynthetic Process, Protein Phosphorylation, Calcineurin-Mediated Signaling	0.3333333333333333	0.0	0.40625327087540747	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	PD-L1 expression and PD-1 checkpoint pathway in cancer	Protein Phosphorylation, Positive Regulation Of Cytokine Production, Positive Regulation Of Macromolecule Metabolic Process, Positive Regulation Of Gene Expression, MAPK Cascade	0.1	0.0	0.3255039406729032	ORA	0	0
