model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	Reactome_2022	Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854, Nucleotide Salvage R-HSA-8956321	Nuclear Pore Complex (NPC) Disassembly, Nucleotide Salvage	Nuclear transport and nucleotide metabolism regulation	0.2857142857142857	0.0	0.6136021999349469	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Creatine Metabolism R-HSA-71288, Protein Ubiquitination R-HSA-8852135	Creatine Metabolism, Protein Ubiquitination	Ubiquitin-Mediated Protein Degradation Pathway	0.5	0.0	0.5532786098231481	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854, Synthesis Of diphthamide-EEF2 R-HSA-5358493	Nuclear Pore Complex (NPC) Disassembly, Synthesis Of diphthamide-EEF2	Nuclear Pore Complex Assembly and Function	0.3333333333333333	0.25	0.5980843057931224	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Translation R-HSA-5368287, Serine Biosynthesis R-HSA-977347	Mitochondrial Translation, Serine Biosynthesis	Mitochondrial Protein Translation	0.5	0.0	0.6606862356125733	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Translation Elongation R-HSA-5389840, Pyrimidine Catabolism R-HSA-73621	Mitochondrial Translation Elongation, Pyrimidine Catabolism	Mitochondrial Protein Synthesis	0.2	0.0	0.6146148301171865	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, mRNA Splicing - Minor Pathway R-HSA-72165	Phospholipid Metabolism, mRNA Splicing - Minor Pathway	Lipid metabolism and membrane remodeling	0.16666666666666666	0.0	0.5830355092461306	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, Synthesis Of Bile Acids And Bile Salts R-HSA-192105	Branched-chain Amino Acid Catabolism, Synthesis Of Bile Acids And Bile Salts	Bile Acid Synthesis and Cholesterol Homeostasis	0.3333333333333333	0.09090909090909091	0.6338231787793904	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Urea Cycle R-HSA-70635	Cobalamin (Cbl) Metabolism, Urea Cycle	Urea cycle and mitochondria metabolism	0.6	0.25	0.6252358873161681	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mineralocorticoid Biosynthesis R-HSA-193993, Protein Ubiquitination R-HSA-8852135	Mineralocorticoid Biosynthesis, Protein Ubiquitination	Protein Ubiquitination and Degradation Pathway	0.5	0.3333333333333333	0.5282226016589092	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Amino Acid Transport Across Plasma Membrane R-HSA-352230, Sodium/Proton Exchangers R-HSA-425986	Amino Acid Transport Across Plasma Membrane, Sodium/Proton Exchangers	Amino Acid Transport and Cellular Homeostasis	0.3333333333333333	0.25	0.6884356459180693	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Prostanoid Ligand Receptors R-HSA-391908	Cobalamin (Cbl) Metabolism, Prostanoid Ligand Receptors	Prostaglandin signaling and methionine metabolism	0.16666666666666666	0.0	0.6234492783318967	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858, Heme Biosynthesis R-HSA-189451	Gap Junction Trafficking And Regulation, Heme Biosynthesis	Intercellular Communication in Gap Junctions and Cellular Trafficking	0.5714285714285714	0.16666666666666666	0.6768528327927559	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105, Zinc Transporters R-HSA-435354	Synthesis Of Bile Acids And Bile Salts, Zinc Transporters	Bile acid metabolism and transport	0.4444444444444444	0.125	0.6396823159611187	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368	Glycosphingolipid Metabolism, Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol	Lipid metabolism and bile acid synthesis	0.4166666666666667	0.18181818181818182	0.7428018745496519	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Estrogen Biosynthesis R-HSA-193144, RNA Polymerase III Transcription Termination R-HSA-73980	Estrogen Biosynthesis, RNA Polymerase III Transcription Termination	Transcription and RNA processing	0.2857142857142857	0.0	0.5131307704601742	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Chromosome Maintenance R-HSA-73886, Ephrin Signaling R-HSA-3928664	Chromosome Maintenance, Ephrin Signaling	DNA Replication and Repair	0.0	0.0	0.3836337312455968	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Estrogen Biosynthesis R-HSA-193144, Tryptophan Catabolism R-HSA-71240	Estrogen Biosynthesis, Tryptophan Catabolism	Tryptophan Catabolism Pathway	0.5	0.3333333333333333	0.6567572519512488	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409, Protein Ubiquitination R-HSA-8852135	Mitochondrial Iron-Sulfur Cluster Biogenesis, Protein Ubiquitination	DNA repair and ubiquitination	0.14285714285714285	0.0	0.556816612163473	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Triglyceride Biosynthesis R-HSA-75109	Bile Acid And Bile Salt Metabolism, Triglyceride Biosynthesis	Bile acid synthesis and transport	0.375	0.14285714285714285	0.7554334696417425	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Muscle Contraction R-HSA-397014, Vitamin D (Calciferol) Metabolism R-HSA-196791	Muscle Contraction, Vitamin D (Calciferol) Metabolism	Cardiac Excitation-Contraction Coupling	0.16666666666666666	0.0	0.3877910699922396	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Negative Feedback Regulation Of MAPK Pathway R-HSA-5674499	Mitochondrial Uncoupling, Negative Feedback Regulation Of MAPK Pathway	Mitochondrial energy metabolism and stress response	0.125	0.0	0.5622684552627667	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005, TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	COPII-mediated Vesicle Transport, TGF-beta Receptor Signaling Activates SMADs	Protein trafficking and vesicle transport	0.2	0.1111111111111111	0.5448409409422881	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Post-transcriptional Silencing By Small RNAs R-HSA-426496, Sulfur Amino Acid Metabolism R-HSA-1614635	Post-transcriptional Silencing By Small RNAs, Sulfur Amino Acid Metabolism	Sulfur metabolism and redox regulation	0.2	0.0	0.5529101602895652	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066	Fatty Acid Metabolism, RNA Polymerase III Transcription Initiation From Type 2 Promoter	Lipid metabolism and fatty acid oxidation	0.25	0.09090909090909091	0.5373832847704139	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Protein Ubiquitination R-HSA-8852135, RNA Polymerase III Transcription Initiation R-HSA-76046	Protein Ubiquitination, RNA Polymerase III Transcription Initiation	Protein Ubiquitination and Transcription Regulation	0.42857142857142855	0.16666666666666666	0.7318930293589835	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	O-linked Glycosylation Of Mucins R-HSA-913709, RNA Polymerase III Transcription Initiation R-HSA-76046	O-linked Glycosylation Of Mucins, RNA Polymerase III Transcription Initiation	Mucin biosynthesis and glycosylation	0.2	0.0	0.6525417025613427	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Iron Uptake And Transport R-HSA-917937, O-linked Glycosylation Of Mucins R-HSA-913709	Iron Uptake And Transport, O-linked Glycosylation Of Mucins	Mucin biosynthesis and glycosylation	0.3333333333333333	0.0	0.6344619594583334	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Assembly R-HSA-190861, Inositol Phosphate Metabolism R-HSA-1483249	Gap Junction Assembly, Inositol Phosphate Metabolism	Phosphoinositide Signaling Pathway	0.0	0.0	0.569622375465379	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Protein Ubiquitination R-HSA-8852135, TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	Protein Ubiquitination, TGF-beta Receptor Signaling Activates SMADs	Ubiquitin-Proteasome System-Mediated Protein Degradation	0.25	0.0	0.5037705244849536	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	MTOR Signaling R-HSA-165159, Pentose Phosphate Pathway R-HSA-71336	MTOR Signaling, Pentose Phosphate Pathway	mTOR signaling pathway	0.6	0.25	0.7288665770330266	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005, Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	COPII-mediated Vesicle Transport, Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists	Intracellular Protein Trafficking and Secretion Regulation	0.07142857142857142	0.0	0.4698128713097408	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661, tRNA Modification In Mitochondrion R-HSA-6787450	Sphingolipid De Novo Biosynthesis, tRNA Modification In Mitochondrion	Ceramide synthesis and sphingolipid metabolism	0.125	0.0	0.6464805630192448	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368, tRNA Modification In Nucleus And Cytosol R-HSA-6782315	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol, tRNA Modification In Nucleus And Cytosol	tRNA modification and metabolism	0.1875	0.06666666666666667	0.5245518728685986	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Sphingolipid De Novo Biosynthesis R-HSA-1660661	Mitochondrial Fatty Acid Beta-Oxidation, Sphingolipid De Novo Biosynthesis	Sphingolipid metabolism and lipid signaling	0.1111111111111111	0.0	0.6645864209850203	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	Glycosphingolipid Metabolism, Mitochondrial Iron-Sulfur Cluster Biogenesis	Lipid metabolism and transport	0.14285714285714285	0.0	0.4841253398061888	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Bile Acid And Bile Salt Metabolism, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Lipid Metabolism and Bile Acid Homeostasis	0.26666666666666666	0.14285714285714285	0.5668394367763876	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858, Organic Cation Transport R-HSA-549127	Gap Junction Trafficking And Regulation, Organic Cation Transport	Intercellular Gap Junction Communication and Endocytosis	0.375	0.14285714285714285	0.5759948866308324	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Signaling By Retinoic Acid R-HSA-5362517	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Signaling By Retinoic Acid	Vitamin metabolism and signaling pathways	0.36363636363636365	0.0	0.6517462005995365	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005, Extracellular Matrix Organization R-HSA-1474244	COPII-mediated Vesicle Transport, Extracellular Matrix Organization	Extracellular Matrix Remodeling and Cell Communication	0.2857142857142857	0.16666666666666666	0.5592462881614978	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Tyrosine Catabolism R-HSA-8963684	Fatty Acid Metabolism, Tyrosine Catabolism	Fatty acid metabolism and oxidation	0.6	0.5	0.6784710157490127	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Heme Biosynthesis R-HSA-189451	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Heme Biosynthesis	Heme biosynthesis and transport	0.4444444444444444	0.125	0.6720625367889146	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Muscle Contraction R-HSA-397014	Glycogen Metabolism, Muscle Contraction	Cardiac Muscle Contraction and Regulation	0.5	0.3333333333333333	0.5095839567097455	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Synthesis R-HSA-3322077, Phenylalanine And Tyrosine Metabolism R-HSA-8963691	Glycogen Synthesis, Phenylalanine And Tyrosine Metabolism	Glycogen Metabolism and Synthesis	0.6666666666666666	0.0	0.6949219859146806	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	DNA Replication Initiation R-HSA-68952, Negative Regulation Of MAPK Pathway R-HSA-5675221	DNA Replication Initiation, Negative Regulation Of MAPK Pathway	MAPK Signaling Cascade and Protein Phosphorylation	0.125	0.0	0.493337070797633	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	RNA Polymerase III Transcription Termination R-HSA-73980, Synthesis Of diphthamide-EEF2 R-HSA-5358493	RNA Polymerase III Transcription Termination, Synthesis Of diphthamide-EEF2	RNA Polymerase Complex Activity 	0.2222222222222222	0.125	0.49270294521879787	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061, Signaling By Hedgehog R-HSA-5358351	RNA Polymerase III Transcription Initiation From Type 1 Promoter, Signaling By Hedgehog	Protein Degradation and Ubiquitination Pathway	0.0	0.0	0.27091940630619576	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, Regulation Of Complement Cascade R-HSA-977606	Phospholipid Metabolism, Regulation Of Complement Cascade	Lipid metabolism and phospholipid remodeling pathways	0.3333333333333333	0.0	0.7122962687213799	GSAI_2hint
gpt-3.5-turbo-0125	Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221, Post-transcriptional Silencing By Small RNAs R-HSA-426496	Negative Regulation Of MAPK Pathway, Post-transcriptional Silencing By Small RNAs	MAPK Signaling Cascade	0.09090909090909091	0.0	0.4683764286817425	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Bile Acids Synthesis And Enterohepatic Circulation WP4389, TGF Smad Signaling Pathway WP5382	Bile Acids Synthesis And Enterohepatic Circulation, TGF Smad Signaling Pathway	Hepatic bile acid homeostasis	0.2	0.1111111111111111	0.606775921245553	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	T Cell Receptor And Co Stimulatory Signaling WP2583, Purine Metabolism WP4792	T Cell Receptor And Co Stimulatory Signaling, Purine Metabolism	T-cell activation and signaling	0.4444444444444444	0.125	0.684910076955599	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Dopamine Metabolism WP2436	Homologous Recombination, Dopamine Metabolism	DNA damage response and repair	0.0	0.0	0.44382748893754537	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Oxidative Phosphorylation WP623	Tryptophan Metabolism, Oxidative Phosphorylation	Mitochondrial electron transport chain and oxidative phosphorylation	0.5	0.3333333333333333	0.5288206980142998	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292, Aerobic Glycolysis WP4629	Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders, Aerobic Glycolysis	One-carbon metabolism regulation and glycolysis	0.25	0.0	0.5859487866292343	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, Hedgehog Signaling Pathway WP4249	Mitochondrial Gene Expression, Hedgehog Signaling Pathway	Hedgehog signaling pathway regulation and ciliary function	0.5	0.4	0.623722423408501	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Oxidative Stress Response WP408, Mitochondrial Complex IV Assembly WP4922	Oxidative Stress Response, Mitochondrial Complex IV Assembly	Mitochondrial electron transport chain and oxidative phosphorylation  	0.2857142857142857	0.0	0.5383890246806214	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, MAPK Cascade WP422	Triacylglyceride Synthesis, MAPK Cascade	Lipid Metabolism and Signaling	0.0	0.0	0.5482697385220214	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142, Tryptophan Metabolism WP465	Metabolism Of Sphingolipids In ER And Golgi Apparatus, Tryptophan Metabolism	Sphingolipid Metabolism and Redox Regulation	0.3	0.0	0.6319569003348462	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Biotin Metabolism Including IMDs WP5031, DNA Damage Response WP707	Biotin Metabolism Including IMDs, DNA Damage Response	DNA damage response and cell cycle control	0.42857142857142855	0.3333333333333333	0.5097537431653052	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, T Cell Receptor Signaling Pathway WP69	Sphingolipid Pathway, T Cell Receptor Signaling Pathway	T Cell Receptor Signaling Cascade	0.5714285714285714	0.5	0.6313892518816141	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357, Cholesterol Metabolism WP5304	Fatty Acid Biosynthesis, Cholesterol Metabolism	Lipid Metabolism and Cholesterol Homeostasis	0.4	0.0	0.6648767718501085	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Nucleotide Excision Repair WP4753	Homologous Recombination, Nucleotide Excision Repair	Nucleotide Excision Repair Pathway	0.6	0.5	0.6760202105321942	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Overview Of Interferons Mediated Signaling Pathway WP4558, Purine Metabolism WP4792	Overview Of Interferons Mediated Signaling Pathway, Purine Metabolism	Interferon signaling pathway	0.375	0.14285714285714285	0.7652218790511253	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Iron Sulfur Cluster Biogenesis WP5152	Cholesterol Biosynthesis Pathway, Iron Sulfur Cluster Biogenesis	Cholesterol biosynthesis and iron-sulfur cluster biogenesis	0.8571428571428571	0.6666666666666666	0.9006325771378745	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	DNA Mismatch Repair WP531, Glycolysis And Gluconeogenesis WP534	DNA Mismatch Repair, Glycolysis And Gluconeogenesis	Gluconeogenesis and Glycolysis Regulation	0.5	0.0	0.530440662108014	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Transporters WP5061, TGF Beta Receptor Signaling WP560	Fatty Acid Transporters, TGF Beta Receptor Signaling	Transforming growth factor-beta signaling cascade	0.2857142857142857	0.0	0.5637493898941899	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Steroid Biosynthesis WP496	One Carbon Metabolism, Steroid Biosynthesis	One-carbon metabolism and folate cycle	0.6	0.5	0.6641875359462656	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, Urea Cycle And Related Diseases WP4571	Mitochondrial Gene Expression, Urea Cycle And Related Diseases	Mitochondrial biogenesis	0.125	0.0	0.47568106969133883	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Oxidative Stress Response WP408, MAPK Cascade WP422	Oxidative Stress Response, MAPK Cascade	Oxidative stress response and cellular defense mechanisms	0.6	0.5	0.7081501174250697	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Synthesis Of Ceramides And 1 Deoxyceramides WP5194, DNA Damage Response WP707	Synthesis Of Ceramides And 1 Deoxyceramides, DNA Damage Response	DNA Damage Response and Cell Cycle Regulation	0.4444444444444444	0.25	0.548683422307426	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pyrimidine Metabolism And Related Diseases WP4225, T Cell Receptor Signaling Pathway WP69	Pyrimidine Metabolism And Related Diseases, T Cell Receptor Signaling Pathway	T cell receptor signaling pathway	0.5	0.4444444444444444	0.5822639912561054	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Urea Cycle And Associated Pathways WP4595	Vitamin D Metabolism, Urea Cycle And Associated Pathways	Ammonia detoxification and urea cycle	0.375	0.14285714285714285	0.571565472403078	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Proteoglycan Biosynthesis WP4784	Vitamin D Metabolism, Proteoglycan Biosynthesis	Vitamin D metabolism and bone mineralization  	0.6	0.5	0.6987536477675552	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Mitochondrial Gene Expression WP391, DNA Replication WP466	Mitochondrial Gene Expression, DNA Replication	DNA replication and transcription regulation	0.4	0.25	0.597478770386219	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Apoptosis Modulation And Signaling WP1772, Tyrosine Metabolism And Related Disorders WP4506	Apoptosis Modulation And Signaling, Tyrosine Metabolism And Related Disorders	Regulation of Apoptosis	0.1111111111111111	0.0	0.5229436609239868	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Histone Modifications WP2369, Nucleotide Excision Repair WP4753	Histone Modifications, Nucleotide Excision Repair	DNA Damage Repair and Histone Modification	0.6	0.25	0.7821688439629804	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Cholesterol Metabolism WP5304	Sphingolipid Metabolism In Senescence, Cholesterol Metabolism	Lipid Metabolism and Cholesterol Homeostasis	0.3333333333333333	0.0	0.6149829959736071	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Purinergic Signaling WP4900	Vitamin D Metabolism, Purinergic Signaling	Calcium signaling and homeostasis in the endocrine system	0.2	0.0	0.48945315758699837	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Non Homologous End Joining WP438, TGF Beta Receptor Signaling WP560	Non Homologous End Joining, TGF Beta Receptor Signaling	TGF-beta signaling pathway regulation and cellular responses	0.375	0.14285714285714285	0.5412448984147831	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Leukotriene Metabolic Pathway WP5171, Mitochondrial Beta Oxidation WP5241	Leukotriene Metabolic Pathway, Mitochondrial Beta Oxidation	Fatty Acid Metabolism and Peroxisomal Processes	0.16666666666666666	0.0	0.5708955630255186	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Insulin Signaling WP481	Sphingolipid Metabolism Integrated Pathway, Insulin Signaling	Cell Growth and Survival Signaling Pathway	0.3333333333333333	0.0	0.4782291518319586	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, DNA Damage Response WP707	Homologous Recombination, DNA Damage Response	DNA damage response and repair	0.6	0.5	0.6814228151678181	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Non Homologous End Joining WP438, Notch Signaling Pathway WP61	Non Homologous End Joining, Notch Signaling Pathway	Notch signaling pathway regulation	0.42857142857142855	0.3333333333333333	0.5700964987814221	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Unfolded Protein Response WP4925, Oxidative Phosphorylation WP623	Unfolded Protein Response, Oxidative Phosphorylation	Mitochondrial electron transport chain and apoptosis regulation	0.0	0.0	0.46630917211359835	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292	Vitamin D Metabolism, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	One-carbon metabolism and methylation pathway	0.15384615384615385	0.0	0.537934844173249	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Homologous Recombination WP186, Synthesis Of Ceramides And 1 Deoxyceramides WP5194	Homologous Recombination, Synthesis Of Ceramides And 1 Deoxyceramides	DNA Repair and Replication	0.125	0.0	0.47148196884631954	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP47, Mitochondrial Complex IV Assembly WP4922	Hedgehog Signaling Pathway, Mitochondrial Complex IV Assembly	Mitochondrial respiratory chain assembly and signaling pathway integration	0.5714285714285714	0.16666666666666666	0.6753535455774796	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, Non Homologous End Joining WP438	Pentose Phosphate Metabolism, Non Homologous End Joining	DNA Double-Strand Break Repair	0.0	0.0	0.5435111536425632	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Fatty Acid Biosynthesis WP357, Hedgehog Signaling Pathway WP47	Fatty Acid Biosynthesis, Hedgehog Signaling Pathway	Hedgehog signaling pathway and lipid metabolism	0.5	0.4	0.6752095492242096	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, TGF Smad Signaling Pathway WP5382	Steroid Biosynthesis, TGF Smad Signaling Pathway	TGF-beta signaling pathway and extracellular matrix regulation	0.5	0.2	0.6114889570176765	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Pathway WP1422, Glycosphingolipid Metabolism WP5292	Sphingolipid Pathway, Glycosphingolipid Metabolism	Sphingolipid Metabolism	0.5	0.0	0.7994507462888016	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Unfolded Protein Response WP4925	Cholesterol Biosynthesis Pathway, Unfolded Protein Response	Endoplasmic Reticulum Stress Response and Apoptosis Regulation	0.16666666666666666	0.0	0.5368081629008488	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142, Purinergic Signaling WP4900	Metabolism Of Sphingolipids In ER And Golgi Apparatus, Purinergic Signaling	Sphingolipid signaling and cell membrane regulation	0.3	0.0	0.6799585395581184	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507, Glycosphingolipid Metabolism WP5292	Molybdenum Cofactor Moco Biosynthesis, Glycosphingolipid Metabolism	Glycosphingolipid metabolism	0.3333333333333333	0.2	0.6632489126251669	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Ganglio Series Sphingolipid Metabolism WP5299	Sphingolipid Metabolism Integrated Pathway, Ganglio Series Sphingolipid Metabolism	Sphingolipid Metabolism and Ceramide Signaling Pathways  	0.375	0.14285714285714285	0.6969611750450805	GSAI_2hint
