model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, MicroRNA (miRNA) Biogenesis R-HSA-203927	Chondroitin Sulfate Biosynthesis, MicroRNA (miRNA) Biogenesis	Chondroitin Sulfate Biosynthetic Process, Chondroitin Sulfate Proteoglycan Biosynthetic Process	0.3333333333333333	0.2	0.6915738101110782	ORA
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, MicroRNA (miRNA) Biogenesis R-HSA-203927	Chondroitin Sulfate Biosynthesis, MicroRNA (miRNA) Biogenesis	Chondroitin Sulfate Biosynthetic Process, Chondroitin Sulfate Proteoglycan Biosynthetic Process	0.3333333333333333	0.2	0.6915738101110782	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	PI3K/AKT Activation R-HSA-198203, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	PI3K/AKT Activation, Vitamin B1 (Thiamin) Metabolism	Thiamine-Containing Compound Metabolic Process, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway	0.2857142857142857	0.0	0.6527163267144013	ORA
gpt-3.5-turbo-0125	Reactome_2022	PI3K/AKT Activation R-HSA-198203, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	PI3K/AKT Activation, Vitamin B1 (Thiamin) Metabolism	Thiamine-Containing Compound Metabolic Process, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway	0.2857142857142857	0.0	0.6527163267144013	ORA
gpt-4o-2024-08-06	Reactome_2022	PI3K/AKT Activation R-HSA-198203, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	PI3K/AKT Activation, Vitamin B1 (Thiamin) Metabolism	Thiamine-Containing Compound Metabolic Process, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway	0.2857142857142857	0.0	0.6527163267144013	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, RNA Polymerase III Transcription Initiation R-HSA-76046	Interleukin-27 Signaling, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.5	0.2857142857142857	0.5854562987260983	ORA
gpt-3.5-turbo-0125	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, RNA Polymerase III Transcription Initiation R-HSA-76046	Interleukin-27 Signaling, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.5	0.2857142857142857	0.5854562987260983	ORA
gpt-4o-2024-08-06	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, RNA Polymerase III Transcription Initiation R-HSA-76046	Interleukin-27 Signaling, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.5	0.2857142857142857	0.5854562987260983	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Organic Cation/Anion/Zwitterion Transport, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Prostaglandin Transport, Organic Substance Transport	0.14285714285714285	0.0	0.587999543179749	ORA
gpt-3.5-turbo-0125	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Organic Cation/Anion/Zwitterion Transport, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Prostaglandin Transport, Organic Substance Transport	0.14285714285714285	0.0	0.587999543179749	ORA
gpt-4o-2024-08-06	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Organic Cation/Anion/Zwitterion Transport, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Prostaglandin Transport, Organic Substance Transport	0.14285714285714285	0.0	0.587999543179749	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4444444444444444	0.25	0.6523845412112235	ORA
gpt-3.5-turbo-0125	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4444444444444444	0.25	0.6523845412112235	ORA
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4444444444444444	0.25	0.6523845412112235	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Signaling By Leptin R-HSA-2586552	Organic Cation/Anion/Zwitterion Transport, Signaling By Leptin	Prostaglandin Transport, Organic Substance Transport	0.25	0.0	0.5724574802042248	ORA
gpt-3.5-turbo-0125	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Signaling By Leptin R-HSA-2586552	Organic Cation/Anion/Zwitterion Transport, Signaling By Leptin	Prostaglandin Transport, Organic Substance Transport	0.25	0.0	0.5724574802042248	ORA
gpt-4o-2024-08-06	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Signaling By Leptin R-HSA-2586552	Organic Cation/Anion/Zwitterion Transport, Signaling By Leptin	Prostaglandin Transport, Organic Substance Transport	0.25	0.0	0.5724574802042248	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Signaling By WNT R-HSA-195721, Surfactant Metabolism R-HSA-5683826	Signaling By WNT, Surfactant Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.4	0.0	0.5919513033888768	ORA
gpt-3.5-turbo-0125	Reactome_2022	Signaling By WNT R-HSA-195721, Surfactant Metabolism R-HSA-5683826	Signaling By WNT, Surfactant Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.4	0.0	0.5919513033888768	ORA
gpt-4o-2024-08-06	Reactome_2022	Signaling By WNT R-HSA-195721, Surfactant Metabolism R-HSA-5683826	Signaling By WNT, Surfactant Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.4	0.0	0.5919513033888768	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, Phospholipid Metabolism R-HSA-1483257	Phenylalanine And Tyrosine Metabolism, Phospholipid Metabolism	Glycerophospholipid Biosynthetic Process, Phosphatidylinositol Metabolic Process	0.16666666666666666	0.0	0.5226046797775536	ORA
gpt-3.5-turbo-0125	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, Phospholipid Metabolism R-HSA-1483257	Phenylalanine And Tyrosine Metabolism, Phospholipid Metabolism	Glycerophospholipid Biosynthetic Process, Phosphatidylinositol Metabolic Process	0.16666666666666666	0.0	0.5226046797775536	ORA
gpt-4o-2024-08-06	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, Phospholipid Metabolism R-HSA-1483257	Phenylalanine And Tyrosine Metabolism, Phospholipid Metabolism	Glycerophospholipid Biosynthetic Process, Phosphatidylinositol Metabolic Process	0.16666666666666666	0.0	0.5226046797775536	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Uncoupling, Regulation Of NF-kappa B Signaling	I-kappaB kinase/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.5	0.14285714285714285	0.606166841547358	ORA
gpt-3.5-turbo-0125	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Uncoupling, Regulation Of NF-kappa B Signaling	I-kappaB kinase/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.5	0.14285714285714285	0.606166841547358	ORA
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Uncoupling R-HSA-166187, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Uncoupling, Regulation Of NF-kappa B Signaling	I-kappaB kinase/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.5	0.14285714285714285	0.606166841547358	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091, Mitochondrial Translation R-HSA-5368287	Heparan Sulfate/Heparin (HS-GAG) Metabolism, Mitochondrial Translation	Mitochondrial Translation, Mitochondrial Gene Expression	0.25	0.14285714285714285	0.5511985647542986	ORA
gpt-3.5-turbo-0125	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091, Mitochondrial Translation R-HSA-5368287	Heparan Sulfate/Heparin (HS-GAG) Metabolism, Mitochondrial Translation	Mitochondrial Translation, Mitochondrial Gene Expression	0.25	0.14285714285714285	0.5511985647542986	ORA
gpt-4o-2024-08-06	Reactome_2022	Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091, Mitochondrial Translation R-HSA-5368287	Heparan Sulfate/Heparin (HS-GAG) Metabolism, Mitochondrial Translation	Mitochondrial Translation, Mitochondrial Gene Expression	0.25	0.14285714285714285	0.5511985647542986	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, RNA Polymerase III Transcription Initiation R-HSA-76046	Establishment Of Sister Chromatid Cohesion, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4	0.2222222222222222	0.6004710156024881	ORA
gpt-3.5-turbo-0125	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, RNA Polymerase III Transcription Initiation R-HSA-76046	Establishment Of Sister Chromatid Cohesion, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4	0.2222222222222222	0.6004710156024881	ORA
gpt-4o-2024-08-06	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, RNA Polymerase III Transcription Initiation R-HSA-76046	Establishment Of Sister Chromatid Cohesion, RNA Polymerase III Transcription Initiation	Transcription By RNA Polymerase III, DNA-templated Transcription	0.4	0.2222222222222222	0.6004710156024881	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Tight Junction Interactions R-HSA-420029	Surfactant Metabolism, Tight Junction Interactions	Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules, Tight Junction Assembly	0.4	0.25	0.5180603868407905	ORA
gpt-3.5-turbo-0125	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Tight Junction Interactions R-HSA-420029	Surfactant Metabolism, Tight Junction Interactions	Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules, Tight Junction Assembly	0.4	0.25	0.5180603868407905	ORA
gpt-4o-2024-08-06	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Tight Junction Interactions R-HSA-420029	Surfactant Metabolism, Tight Junction Interactions	Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules, Tight Junction Assembly	0.4	0.25	0.5180603868407905	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Nucleotide Salvage R-HSA-8956321	Metal Ion SLC Transporters, Nucleotide Salvage	Zinc Ion Transport, Zinc Ion Transmembrane Transport	0.3333333333333333	0.0	0.5653452355951312	ORA
gpt-3.5-turbo-0125	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Nucleotide Salvage R-HSA-8956321	Metal Ion SLC Transporters, Nucleotide Salvage	Zinc Ion Transport, Zinc Ion Transmembrane Transport	0.3333333333333333	0.0	0.5653452355951312	ORA
gpt-4o-2024-08-06	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Nucleotide Salvage R-HSA-8956321	Metal Ion SLC Transporters, Nucleotide Salvage	Zinc Ion Transport, Zinc Ion Transmembrane Transport	0.3333333333333333	0.0	0.5653452355951312	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931, Surfactant Metabolism R-HSA-5683826	Serotonin And Melatonin Biosynthesis, Surfactant Metabolism	Surfactant Homeostasis, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.16666666666666666	0.0	0.5637517556428169	ORA
gpt-3.5-turbo-0125	Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931, Surfactant Metabolism R-HSA-5683826	Serotonin And Melatonin Biosynthesis, Surfactant Metabolism	Surfactant Homeostasis, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.16666666666666666	0.0	0.5637517556428169	ORA
gpt-4o-2024-08-06	Reactome_2022	Serotonin And Melatonin Biosynthesis R-HSA-209931, Surfactant Metabolism R-HSA-5683826	Serotonin And Melatonin Biosynthesis, Surfactant Metabolism	Surfactant Homeostasis, Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway	0.16666666666666666	0.0	0.5637517556428169	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Uncoupling R-HSA-166187	Hyaluronan Metabolism, Mitochondrial Uncoupling	Hyaluronan Metabolic Process, Glycosaminoglycan Catabolic Process	0.5	0.3333333333333333	0.6842684874731464	ORA
gpt-3.5-turbo-0125	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Uncoupling R-HSA-166187	Hyaluronan Metabolism, Mitochondrial Uncoupling	Hyaluronan Metabolic Process, Glycosaminoglycan Catabolic Process	0.5	0.3333333333333333	0.6842684874731464	ORA
gpt-4o-2024-08-06	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Uncoupling R-HSA-166187	Hyaluronan Metabolism, Mitochondrial Uncoupling	Hyaluronan Metabolic Process, Glycosaminoglycan Catabolic Process	0.5	0.3333333333333333	0.6842684874731464	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, tRNA Modification In Mitochondrion R-HSA-6787450	Nucleotide Biosynthesis, tRNA Modification In Mitochondrion	Purine Ribonucleotide Biosynthetic Process, Purine Ribonucleoside Monophosphate Biosynthetic Process	0.0	0.0	0.5452511851358306	ORA
gpt-3.5-turbo-0125	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, tRNA Modification In Mitochondrion R-HSA-6787450	Nucleotide Biosynthesis, tRNA Modification In Mitochondrion	Purine Ribonucleotide Biosynthetic Process, Purine Ribonucleoside Monophosphate Biosynthetic Process	0.0	0.0	0.5452511851358306	ORA
gpt-4o-2024-08-06	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, tRNA Modification In Mitochondrion R-HSA-6787450	Nucleotide Biosynthesis, tRNA Modification In Mitochondrion	Purine Ribonucleotide Biosynthetic Process, Purine Ribonucleoside Monophosphate Biosynthetic Process	0.0	0.0	0.5452511851358306	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Mitochondrial Translation Elongation R-HSA-5389840	Fatty Acid Metabolism, Mitochondrial Translation Elongation	Mitochondrial Translation, Mitochondrial Gene Expression	0.3333333333333333	0.2	0.6465691530273106	ORA
gpt-3.5-turbo-0125	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Mitochondrial Translation Elongation R-HSA-5389840	Fatty Acid Metabolism, Mitochondrial Translation Elongation	Mitochondrial Translation, Mitochondrial Gene Expression	0.3333333333333333	0.2	0.6465691530273106	ORA
gpt-4o-2024-08-06	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, Mitochondrial Translation Elongation R-HSA-5389840	Fatty Acid Metabolism, Mitochondrial Translation Elongation	Mitochondrial Translation, Mitochondrial Gene Expression	0.3333333333333333	0.2	0.6465691530273106	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Type I Hemidesmosome Assembly R-HSA-446107	Triglyceride Biosynthesis, Type I Hemidesmosome Assembly	Triglyceride Biosynthetic Process, Acylglycerol Biosynthetic Process	0.16666666666666666	0.0	0.6658178736678024	ORA
gpt-3.5-turbo-0125	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Type I Hemidesmosome Assembly R-HSA-446107	Triglyceride Biosynthesis, Type I Hemidesmosome Assembly	Triglyceride Biosynthetic Process, Acylglycerol Biosynthetic Process	0.16666666666666666	0.0	0.6658178736678024	ORA
gpt-4o-2024-08-06	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Type I Hemidesmosome Assembly R-HSA-446107	Triglyceride Biosynthesis, Type I Hemidesmosome Assembly	Triglyceride Biosynthetic Process, Acylglycerol Biosynthetic Process	0.16666666666666666	0.0	0.6658178736678024	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	Glycosphingolipid Metabolism, Heparan Sulfate/Heparin (HS-GAG) Metabolism	Heparan Sulfate Proteoglycan Biosynthetic Process, Glycosphingolipid Metabolic Process	0.5	0.2857142857142857	0.7387949626518846	ORA
gpt-3.5-turbo-0125	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	Glycosphingolipid Metabolism, Heparan Sulfate/Heparin (HS-GAG) Metabolism	Heparan Sulfate Proteoglycan Biosynthetic Process, Glycosphingolipid Metabolic Process	0.5	0.2857142857142857	0.7387949626518846	ORA
gpt-4o-2024-08-06	Reactome_2022	Glycosphingolipid Metabolism R-HSA-1660662, Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	Glycosphingolipid Metabolism, Heparan Sulfate/Heparin (HS-GAG) Metabolism	Heparan Sulfate Proteoglycan Biosynthetic Process, Glycosphingolipid Metabolic Process	0.5	0.2857142857142857	0.7387949626518846	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600, Signaling By Leptin R-HSA-2586552	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism, Signaling By Leptin	Receptor Signaling Pathway Via JAK-STAT, Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT	0.25	0.09090909090909091	0.4344532077976896	ORA
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600, Signaling By Leptin R-HSA-2586552	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism, Signaling By Leptin	Receptor Signaling Pathway Via JAK-STAT, Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT	0.25	0.09090909090909091	0.4344532077976896	ORA
gpt-4o-2024-08-06	Reactome_2022	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600, Signaling By Leptin R-HSA-2586552	Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism, Signaling By Leptin	Receptor Signaling Pathway Via JAK-STAT, Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT	0.25	0.09090909090909091	0.4344532077976896	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Signaling By BMP R-HSA-201451, Sphingolipid Metabolism R-HSA-428157	Signaling By BMP, Sphingolipid Metabolism	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.4	0.25	0.5901263514046302	ORA
gpt-3.5-turbo-0125	Reactome_2022	Signaling By BMP R-HSA-201451, Sphingolipid Metabolism R-HSA-428157	Signaling By BMP, Sphingolipid Metabolism	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.4	0.25	0.5901263514046302	ORA
gpt-4o-2024-08-06	Reactome_2022	Signaling By BMP R-HSA-201451, Sphingolipid Metabolism R-HSA-428157	Signaling By BMP, Sphingolipid Metabolism	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.4	0.25	0.5901263514046302	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291, Tight Junction Interactions R-HSA-420029	Metabolism Of Amino Acids And Derivatives, Tight Junction Interactions	Cytoplasmic Translation, Peptide Biosynthetic Process	0.0	0.0	0.45472296902886	ORA
gpt-3.5-turbo-0125	Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291, Tight Junction Interactions R-HSA-420029	Metabolism Of Amino Acids And Derivatives, Tight Junction Interactions	Cytoplasmic Translation, Peptide Biosynthetic Process	0.0	0.0	0.45472296902886	ORA
gpt-4o-2024-08-06	Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291, Tight Junction Interactions R-HSA-420029	Metabolism Of Amino Acids And Derivatives, Tight Junction Interactions	Cytoplasmic Translation, Peptide Biosynthetic Process	0.0	0.0	0.45472296902886	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, RNA Polymerase III Transcription Termination R-HSA-73980	Interleukin-23 Signaling, RNA Polymerase III Transcription Termination	DNA-templated Transcription, Interleukin-12-Mediated Signaling Pathway	0.375	0.0	0.675164423394873	ORA
gpt-3.5-turbo-0125	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, RNA Polymerase III Transcription Termination R-HSA-73980	Interleukin-23 Signaling, RNA Polymerase III Transcription Termination	DNA-templated Transcription, Interleukin-12-Mediated Signaling Pathway	0.375	0.0	0.675164423394873	ORA
gpt-4o-2024-08-06	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, RNA Polymerase III Transcription Termination R-HSA-73980	Interleukin-23 Signaling, RNA Polymerase III Transcription Termination	DNA-templated Transcription, Interleukin-12-Mediated Signaling Pathway	0.375	0.0	0.675164423394873	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814, Interferon Alpha/Beta Signaling R-HSA-909733	Collagen Biosynthesis And Modifying Enzymes, Interferon Alpha/Beta Signaling	Extracellular Matrix Organization, Cellular Response To Type I Interferon	0.1111111111111111	0.0	0.6821120045109235	ORA
gpt-3.5-turbo-0125	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814, Interferon Alpha/Beta Signaling R-HSA-909733	Collagen Biosynthesis And Modifying Enzymes, Interferon Alpha/Beta Signaling	Extracellular Matrix Organization, Cellular Response To Type I Interferon	0.1111111111111111	0.0	0.6821120045109235	ORA
gpt-4o-2024-08-06	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814, Interferon Alpha/Beta Signaling R-HSA-909733	Collagen Biosynthesis And Modifying Enzymes, Interferon Alpha/Beta Signaling	Extracellular Matrix Organization, Cellular Response To Type I Interferon	0.1111111111111111	0.0	0.6821120045109235	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Coenzyme A Biosynthesis, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Transcription By RNA Polymerase III, DNA-templated Transcription	0.3333333333333333	0.18181818181818182	0.6233360060558002	ORA
gpt-3.5-turbo-0125	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Coenzyme A Biosynthesis, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Transcription By RNA Polymerase III, DNA-templated Transcription	0.3333333333333333	0.18181818181818182	0.6233360060558002	ORA
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Coenzyme A Biosynthesis, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Transcription By RNA Polymerase III, DNA-templated Transcription	0.3333333333333333	0.18181818181818182	0.6233360060558002	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation/Anion/Zwitterion Transport, Serotonin And Melatonin Biosynthesis	Organic Substance Transport, Prostaglandin Transport	0.2222222222222222	0.0	0.5824296487949423	ORA
gpt-3.5-turbo-0125	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation/Anion/Zwitterion Transport, Serotonin And Melatonin Biosynthesis	Organic Substance Transport, Prostaglandin Transport	0.2222222222222222	0.0	0.5824296487949423	ORA
gpt-4o-2024-08-06	Reactome_2022	Organic Cation/Anion/Zwitterion Transport R-HSA-549132, Serotonin And Melatonin Biosynthesis R-HSA-209931	Organic Cation/Anion/Zwitterion Transport, Serotonin And Melatonin Biosynthesis	Organic Substance Transport, Prostaglandin Transport	0.2222222222222222	0.0	0.5824296487949423	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Pyruvate Metabolism	Pyruvate Metabolic Process, Cobalamin Transport	0.4444444444444444	0.125	0.7935713658011518	ORA
gpt-3.5-turbo-0125	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Pyruvate Metabolism	Pyruvate Metabolic Process, Cobalamin Transport	0.4444444444444444	0.125	0.7935713658011518	ORA
gpt-4o-2024-08-06	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, Pyruvate Metabolism	Pyruvate Metabolic Process, Cobalamin Transport	0.4444444444444444	0.125	0.7935713658011518	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Interleukin-23 Signaling R-HSA-9020933	Coenzyme A Biosynthesis, Interleukin-23 Signaling	Purine Nucleoside Bisphosphate Biosynthetic Process, Ribonucleoside Bisphosphate Biosynthetic Process	0.0	0.0	0.4262570258431214	ORA
gpt-3.5-turbo-0125	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Interleukin-23 Signaling R-HSA-9020933	Coenzyme A Biosynthesis, Interleukin-23 Signaling	Purine Nucleoside Bisphosphate Biosynthetic Process, Ribonucleoside Bisphosphate Biosynthetic Process	0.0	0.0	0.4262570258431214	ORA
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Interleukin-23 Signaling R-HSA-9020933	Coenzyme A Biosynthesis, Interleukin-23 Signaling	Purine Nucleoside Bisphosphate Biosynthetic Process, Ribonucleoside Bisphosphate Biosynthetic Process	0.0	0.0	0.4262570258431214	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Intraflagellar Transport R-HSA-5620924, Transport Of Fatty Acids R-HSA-804914	Intraflagellar Transport, Transport Of Fatty Acids	Cilium Assembly, Cilium Organization	0.0	0.0	0.4438615827681113	ORA
